open,volume,weightedAverage,close,date,quoteVolume,high,low
4025.00000001,4.0162255,4025.00000001,4025.00000001,1546951800,0.00099782,4025.00000001,4025.00000001
4025.00000001,0,4025.00000001,4025.00000001,1546952100,0,4025.00000001,4025.00000001
4025.00000001,0,4025.00000001,4025.00000001,1546952400,0,4025.00000001,4025.00000001
4027.95,20197.47802987,4039.49560597,4039.99999931,1546952700,5,4039.99999931,4027.95
4039.99999914,13442.7699767,4044.6724146,4044.99999895,1546953000,3.32357447,4049.99999996,4039.99999914
4044.99999895,0,4044.99999895,4044.99999895,1546953300,0,4044.99999895,4044.99999895
4044.99999895,0,4044.99999895,4044.99999895,1546953600,0,4044.99999895,4044.99999895
4044.99999493,92.16997663,4044.99999493,4044.99999493,1546953900,0.02278615,4044.99999493,4044.99999493
4044.99999493,0,4044.99999493,4044.99999493,1546954200,0,4044.99999493,4044.99999493
4035.85002789,1997.47073,4047.7723369,4051.88888799,1546954500,0.49347408,4051.88888799,4035.85002789
4051.888888,113287.09999149,4058.22123554,4058.78212974,1546954800,27.9154569,4084.94556065,4051.46776571
4051.50009252,12875.8591707,4070.71487334,4071.74812796,1546955100,3.16304619,4071.74812796,4051.50009252
4071.74812796,6379.34672899,4053.03475846,4053.00001,1546955400,1.57396793,4071.74812796,4053
4053.00001,125.00001872,4056.06252182,4061.000001,1546955700,0.03081807,4061.000001,4053.00001
4063,22749.07916336,4060.71147607,4060.4,1546956000,5.60223973,4071.74800199,4060.33
4071.67568555,12266.46769904,4063.52684086,4052,1546956300,3.0186752,4071.67568556,4052
4053,4882.34867618,4057.12158522,4069.99996293,1546956600,1.20340211,4069.99996898,4052
4052.10000213,13567.98319269,4050.79633019,4053.2,1546956900,3.34946072,4053.2,4050
4053.1,6866.65063241,4064.88049387,4065.09993496,1546957200,1.68926261,4065.09995397,4052.99999995
4065.09992499,5903.68973373,4053.83037251,4053.1,1546957500,1.45632382,4065.09992698,4052.99999994
4052.99999994,656.04400236,4052.79825632,4052.300001,1546957800,0.16187433,4052.99999994,4052.2
4052.30000002,10572.74878806,4063.06908791,4063,1546958100,2.60215826,4064,4052.30000002
4063,137.27699108,4054.74711149,4059,1546958400,0.03385587,4063,4052.30000911
4064.99999307,3645.89434502,4055.99191553,4056,1546958700,0.89889093,4064.99999307,4052.31000306
4056,5157.06967125,4056.93971405,4059,1546959000,1.27117237,4060.99873098,4052.31
4052.31000101,17244.9869818,4059.55104862,4052.31,1546959300,4.24800348,4059.99999994,4052.31
4052.31,17503.5016902,4056.88912719,4050.00000109,1546959600,4.3145132,4059.99998593,4050.000001
4050.00010301,4130.99385323,4055.9151725,4055.00000015,1546959900,1.01851091,4056,4050.00010301
4057.00000001,14849.63703318,4055.78117277,4055,1546960200,3.66135065,4060,4055
4055,1983.92220422,4056.08817606,4057,1546960500,0.48912206,4057,4052
4057,9466.10484242,4070.9545685,4059.00000037,1546960800,2.32527892,4072.25649255,4057
4061.00000001,2955.92629113,4065.7584483,4070,1546961100,0.72702949,4079.37097681,4061.00000001
4070,14026.50775172,4074.71041153,4074.99999999,1546961400,3.44233242,4076.98999999,4057.09668602
4074.99999999,91771.4935295,4092.96072478,4100,1546961700,22.42178699,4100,4058.78700313
4099.0000001,64169.83115878,4095.76046162,4077.82677645,1546962000,15.66737893,4106.4311306,4077.82677643
4077.82677646,1381.53856207,4079.52920467,4078.82677645,1546962300,0.33865147,4095.39134191,4077.82677643
4078.82677645,71215.97283165,4072.72273507,4061.000004,1546962600,17.48608424,4078.82677645,4061
4061,92040.46727883,4035.58697214,4049.49908748,1546962900,22.80720696,4061,4014.59000003
4049.49908745,13546.84312124,4024.08105515,4023.5199553,1546963200,3.3664439,4049.49908745,4023.51995008
4023.519953,50161.32733153,4019.09141065,4020.7081961,1546963500,12.48076299,4023.519953,4013.06224363
4020.7081961,3030.92523254,4020.70819609,4020.7081961,1546963800,0.7538287,4020.7081961,4020.70819607
4022,5781.72702138,4028.82875358,4029.9999969,1546964100,1.4350888,4029.99999884,4022
4029.999994,22084.49415464,4029.99953187,4022,1546964400,5.480024,4030,4022
4016.78000145,41691.89908332,4003.45768942,3999.99999997,1546964700,10.4139727,4016.78000145,3985.00000001
3995.03000003,6931.36728737,3995.47930508,3996.01000509,1546965000,1.73480245,4011.07669203,3995.01000016
4005,6059.15946694,4006.89367744,4011.07669996,1546965300,1.51218374,4011.07669997,4005
4011.07669996,0,4011.07669996,4011.07669996,1546965600,0,4011.07669996,4011.07669996
4011.07669989,11976.66424163,4011.07018139,4011.07669997,1546965900,2.98590244,4011.07669997,4005.23661628
4011.07669997,25483.61804292,4006.48334357,4005.2366165,1546966200,6.36059503,4011.07669997,4005.23661642
4005.23661652,15888.86013076,4005.23661651,4005.23661651,1546966500,3.96702159,4005.23661652,4005.23661651
4005.23661651,0,4005.23661651,4005.23661651,1546966800,0,4005.23661651,4005.23661651
4011.0766999,54.99996393,4011.0766999,4011.0766999,1546967100,0.01371202,4011.0766999,4011.0766999
4010.23661661,6906.52813834,4011.07463173,4011.07669997,1546967400,1.72186478,4011.07669997,4010.23661661
4011.07669997,16235.66465595,4019.77885341,4019,1546967700,4.03894474,4020.23661635,4011.07669997
4019,0,4019,4019,1546968000,0,4019,4019
4011.5,12870.90037382,4012.06144349,4017.99999537,1546968300,3.20805166,4018.69125865,4011.00000006
4017.99999537,0,4017.99999537,4017.99999537,1546968600,0,4017.99999537,4017.99999537
4016.01,64237.71056238,4015.62513688,4015,1546968900,15.99693905,4016.01,4015
4015,16193.93851375,4014.92714467,4005.2366165,1546969200,4.03343272,4015,4005.2366165
4005.2366165,0,4005.2366165,4005.2366165,1546969500,0,4005.2366165,4005.2366165
4007.000002,761.43979191,4007.00000059,4007,1546969800,0.1900274,4007.000002,4007
4007,1191.46020945,4004.41373881,4003,1546970100,0.29753674,4007,4003
4003,6945.51263108,4000.55674832,3998.99999997,1546970400,1.73613651,4003,3996.03000001
3997,4163.87407105,3997.08011479,3999,1546970700,1.04172895,3999,3997
4002,3821.01070602,4004.6096439,4004.99999979,1546971000,0.9541531,4004.99999979,4002
4002,4693.11044482,4001.57586997,4001.99999996,1546971300,1.17281556,4002,3990.01131993
4001.99999996,0,4001.99999996,4001.99999996,1546971600,0,4001.99999996,4001.99999996
3998.01132012,5619.39309703,4001.97617634,4002.00000009,1546971900,1.40415456,4002.00000009,3998.01132012
4006.58,593.78172679,4006.58,4006.58,1546972200,0.14820164,4006.58,4006.58
4006.58,0,4006.58,4006.58,1546972500,0,4006.58,4006.58
3998.62867274,31.00520678,3998.62867274,3998.62867276,1546972800,0.00775396,3998.62867276,3998.62867274
4002.00000009,3179.14679445,4004.99780799,4005,1546973100,0.79379489,4005,4002.00000009
4005,828.17436555,4005,4005,1546973400,0.20678511,4005,4005
4005,585.0546453,4005,4005,1546973700,0.14608106,4005,4005
4005,5798.77131177,4000.19405864,4000,1546974000,1.4496225,4005,3993.65641317
4000,3534.59976,4000,4000,1546974300,0.88364994,4000,4000
3995.02554352,179.16524451,4001.85489158,4001.99999995,1546974600,0.04477055,4001.99999995,3995.02554352
3995.02557414,1379.30103922,3999.9665898,3995.02557744,1546974900,0.34482814,3999.99999998,3995.02557414
3992.34665188,199.95693303,3999.13866075,4002,1546975200,0.05,4002,3992.34665188
4002,0,4002,4002,1546975500,0,4002,4002
4004.53112216,126.29666401,4001.92224149,4001.4,1546975800,0.031559,4004.53112216,4001.4
4002.4,96.13495203,4002.18279196,4011.99999395,1546976100,0.02402063,4011.99999395,4002.0002
4002.00000104,61.08016483,4002.00000104,4002.00000104,1546976400,0.01526241,4002.00000104,4002.00000104
4010.49999464,4018.11200199,4011.99771747,4012,1546976700,1.001524,4012,4010.49999464
4014.99999352,2.97290674,4014.99999352,4014.99999352,1546977000,0.00074045,4014.99999352,4014.99999352
4014.99999352,3339.5329712,4011.22132887,4007.76591088,1546977300,0.83254767,4014.99999935,4007.76591088
4014.99999934,8414.2795492,4016.43513672,4016.55999999,1546977600,2.09496214,4016.57999999,4014.99999934
4016.58,4400.51571254,4008.13654053,4006.43,1546977900,1.09789566,4016.58,4006.41000001
3999.66762099,5333.36203031,4003.0442014,4007.70635694,1546978200,1.33232654,4009.62565746,3999.66762093
3996.13001465,212.84528138,3997.47208767,4016.53994559,1546978500,0.05324497,4016.53994559,3996.13001465
3996.13004483,397.39202378,3996.94383341,3997.01001101,1546978800,0.09942397,3997.01001101,3996.13004483
3997.01001101,0,3997.01001101,3997.01001101,1546979100,0,3997.01001101,3997.01001101
4016.46999395,1.03717304,4016.46999395,4016.46999395,1546979400,0.00025823,4016.46999395,4016.46999395
4016.46999395,0,4016.46999395,4016.46999395,1546979700,0,4016.46999395,4016.46999395
4016.46999395,0,4016.46999395,4016.46999395,1546980000,0,4016.46999395,4016.46999395
4011.99999991,669.98154271,4010.76460637,4012,1546980300,0.16704584,4012,4010
4010,834.42710416,4005.07522236,4000.80000084,1546980600,0.20834243,4010,4000.80000017
4000.80000081,3710.80048978,4000.51373387,3997.2000024,1546980900,0.92758099,4009.99990677,3997.0500004
3997.00000001,6060.17149997,3997,3997,1546981200,1.51618001,3997.00000001,3997
3999.99999994,398.90019998,3999.99999987,3999.99999985,1546981500,0.09972505,3999.99999994,3999.99999985
3999.99999985,0,3999.99999985,3999.99999985,1546981800,0,3999.99999985,3999.99999985
4000,40,4000,4000,1546982100,0.01,4000,4000
3994.63001508,21.39911315,3994.63001508,3994.63001508,1546982400,0.00535697,3994.63001508,3994.63001508
3994.63001508,0,3994.63001508,3994.63001508,1546982700,0,3994.63001508,3994.63001508
4004.799998,629.5545599,4004.7999994,4004.79999973,1546983000,0.1572,4004.79999973,4004.799998
3996.13908284,4.23042727,4001.04723288,4004.79999976,1546983300,0.00105733,4004.79999976,3996.13908284
4004.79999976,0,4004.79999976,4004.79999976,1546983600,0,4004.79999976,4004.79999976
4004.77367159,323.55438753,3998.07763138,3998.00000001,1546983900,0.08092749,4004.77367159,3998.00000001
3998.00000001,0,3998.00000001,3998.00000001,1546984200,0,3998.00000001,3998.00000001
3998.00000001,148.13717436,3998,3998,1546984500,0.03705282,3998.00000001,3998
3998,0,3998,3998,1546984800,0,3998,3998
4004.74726194,1045.15211884,3988.25433089,3987.53000008,1546985100,0.26205754,4004.74726194,3987.53000008
3987.53000008,0,3987.53000008,3987.53000008,1546985400,0,3987.53000008,3987.53000008
3987.53000008,0,3987.53000008,3987.53000008,1546985700,0,3987.53000008,3987.53000008
3991.03000001,89.82559337,3991.03000001,3991.03000001,1546986000,0.02250687,3991.03000001,3991.03000001
3991.03000001,0,3991.03000001,3991.03000001,1546986300,0,3991.03000001,3991.03000001
3991.03000001,0,3991.03000001,3991.03000001,1546986600,0,3991.03000001,3991.03000001
3991.03000001,0,3991.03000001,3991.03000001,1546986900,0,3991.03000001,3991.03000001
3991.03000001,0,3991.03000001,3991.03000001,1546987200,0,3991.03000001,3991.03000001
3991.03000001,0,3991.03000001,3991.03000001,1546987500,0,3991.03000001,3991.03000001
3991.03000001,0,3991.03000001,3991.03000001,1546987800,0,3991.03000001,3991.03000001
3991.03000001,0,3991.03000001,3991.03000001,1546988100,0,3991.03000001,3991.03000001
3991.03000001,0,3991.03000001,3991.03000001,1546988400,0,3991.03000001,3991.03000001
3996.00000045,549.25531062,3996.05346242,3999,1546988700,0.13744944,3999,3996.00000044
3999,0,3999,3999,1546989000,0,3999,3999
4000,20594.31374864,3997.66509723,3993.36199641,1546989300,5.15158555,4000,3987.50000517
3993.36199641,0,3993.36199641,3993.36199641,1546989600,0,3993.36199641,3993.36199641
3988.00000007,1966.08400003,3988.00000006,3988.00000006,1546989900,0.493,3988.00000007,3988.00000006
3992,1735.82410136,3989.20787255,3987.5,1546990200,0.43513002,3992,3987.5
3987.5,312.63740153,3990.27695715,3991.99999871,1546990500,0.0783498,3991.99999871,3987.5
3991.99999871,0,3991.99999871,3991.99999871,1546990800,0,3991.99999871,3991.99999871
3991.99999871,0,3991.99999871,3991.99999871,1546991100,0,3991.99999871,3991.99999871
3987.50004501,9447.93619055,3983.83272788,3981.02100004,1546991400,2.3715695,3987.50004501,3981.02100004
3981.02100004,0,3981.02100004,3981.02100004,1546991700,0,3981.02100004,3981.02100004
3990,865.821222,3990,3990,1546992000,0.2169978,3990,3990
3983.3400005,2.12694422,3983.3400005,3983.3400005,1546992300,0.00053396,3983.3400005,3983.3400005
3983.3400005,0,3983.3400005,3983.3400005,1546992600,0,3983.3400005,3983.3400005
3983.3400005,0,3983.3400005,3983.3400005,1546992900,0,3983.3400005,3983.3400005
3983.3400005,0,3983.3400005,3983.3400005,1546993200,0,3983.3400005,3983.3400005
3983.3400005,0,3983.3400005,3983.3400005,1546993500,0,3983.3400005,3983.3400005
3983.3400005,0,3983.3400005,3983.3400005,1546993800,0,3983.3400005,3983.3400005
3997,6784.27981112,3997,3997,1546994100,1.69734296,3997,3997
3997,1171.91536378,3997,3997,1546994400,0.29319874,3997,3997
3998,285.1057758,3998,3998,1546994700,0.0713121,3998,3998
3998,17602.89366654,3980.68320739,3976.99999997,1546995000,4.42207851,3998,3970.86000002
3976.99999997,0,3976.99999997,3976.99999997,1546995300,0,3976.99999997,3976.99999997
3988,1038.49628148,3985.21784536,3973.53000067,1546995600,0.26058708,3988,3973.53000067
3995.24551352,839.32016063,3996.76266969,3998.39999666,1546995900,0.21,3998.39999666,3995.24551352
3998.39999666,0,3998.39999666,3998.39999666,1546996200,0,3998.39999666,3998.39999666
3998.38998587,269.71047814,4001.90870638,4001.9228273,1546996500,0.06739546,4001.9228273,3998.38998587
4004,3972.444476,4004,4004,1546996800,0.992119,4004,4004
4004.49997604,1.19634436,4004.49997604,4004.49997604,1546997100,0.00029875,4004.49997604,4004.49997604
4004.49997604,0,4004.49997604,4004.49997604,1546997400,0,4004.49997604,4004.49997604
4004.49997604,0,4004.49997604,4004.49997604,1546997700,0,4004.49997604,4004.49997604
4004.52997876,87.16199883,4004.52997876,4004.52997876,1546998000,0.02176585,4004.52997876,4004.52997876
4004.52997876,999.94247701,4008.86731084,4010,1546998300,0.24943267,4010,4004.52997876
4010.95999997,956.35050113,4016.58924253,4019.23999573,1546998600,0.23810015,4019.23999573,4010.95999997
4019.23,4500.81205054,4020.1994927,4020.23661635,1546998900,1.11954943,4020.23661635,4019.23
4020.23661635,237421.0283176,4029.95882582,4030,1546999200,58.91400845,4030.00011472,4020.23661635
4030,7027.05974623,4031.25828782,4030,1546999500,1.74314302,4035.33191482,4030
4030,10086.3897875,4030,4030,1546999800,2.50282625,4030,4030
4030,8449.8525683,4030,4030,1547000100,2.09673761,4030,4030
4030,33623.77267752,4030.00000002,4030,1547000400,8.34336791,4030.00011368,4030
4030,3990.5358623,4030,4030,1547000700,0.99020741,4030,4030
4030,4280.89513415,4028.47579581,4025,1547001000,1.06265877,4030,4008.02708901
4025,4343.33700358,4028.59134021,4029.42551414,1547001300,1.07812797,4029.42551475,4025
4025.00000001,3057.650659,4025,4025,1547001600,0.75966476,4025.00000001,4025
4025,2391.06199675,4025,4025,1547001900,0.59405267,4025,4025
4025,1.256766,4025,4025,1547002200,0.00031224,4025,4025
4025,514.00886738,4025.79934729,4027.01471485,1547002500,0.12767871,4027.01471485,4025
4010.43268462,4.01773167,4010.43268462,4010.43268462,1547002800,0.00100182,4010.43268462,4010.43268462
4010.43268462,0,4010.43268462,4010.43268462,1547003100,0,4010.43268462,4010.43268462
4010.43268462,0,4010.43268462,4010.43268462,1547003400,0,4010.43268462,4010.43268462
4026.00000001,598.3113081,4026.00000001,4026.00000001,1547003700,0.14861185,4026.00000001,4026.00000001
4026.00000001,0,4026.00000001,4026.00000001,1547004000,0,4026.00000001,4026.00000001
4026.00000001,0,4026.00000001,4026.00000001,1547004300,0,4026.00000001,4026.00000001
4026.00000001,0,4026.00000001,4026.00000001,1547004600,0,4026.00000001,4026.00000001
4026.00000001,0,4026.00000001,4026.00000001,1547004900,0,4026.00000001,4026.00000001
4020.00000001,1799.768472,4020,4020,1547005200,0.4477036,4020.00000001,4020
4029.99994196,16619.1671251,4014.77908084,4014.00000001,1547005500,4.13949729,4029.99994196,4014.00000001
4014.00000001,5388.47400043,4014,4014.00000001,1547005800,1.34242003,4014.00000001,4014
4014.00000001,0,4014.00000001,4014.00000001,1547006100,0,4014.00000001,4014.00000001
4015.50021921,120.15533333,4016.12439407,4018.51609916,1547006400,0.02991823,4018.51609919,4015.50021915
4028.49126794,272.83875608,4028.49126794,4028.49126795,1547006700,0.06772728,4028.49126795,4028.49126794
4028.49125799,10.9999968,4028.49125799,4028.49125799,1547007000,0.00273055,4028.49125799,4028.49125799
4028.49125799,0,4028.49125799,4028.49125799,1547007300,0,4028.49125799,4028.49125799
4028.49125799,0,4028.49125799,4028.49125799,1547007600,0,4028.49125799,4028.49125799
4028.49125799,0,4028.49125799,4028.49125799,1547007900,0,4028.49125799,4028.49125799
4028.49125799,0,4028.49125799,4028.49125799,1547008200,0,4028.49125799,4028.49125799
4026,160.42498824,4026,4026,1547008500,0.03984724,4026,4026
4026,0,4026,4026,1547008800,0,4026,4026
4030,1733.12971,4030,4030,1547009100,0.430057,4030,4030
4029.999997,582.50002829,4029.99999854,4029.99999897,1547009400,0.14454095,4029.99999897,4029.999997
4021.88519093,545.14807717,4021.88519093,4021.88519093,1547009700,0.13554541,4021.88519093,4021.88519093
4021.88519093,0,4021.88519093,4021.88519093,1547010000,0,4021.88519093,4021.88519093
4029.99999483,772.86061378,4027.1419637,4021.88521163,1547010300,0.19191293,4029.99999483,4021.88521163
4021.88521163,0,4021.88521163,4021.88521163,1547010600,0,4021.88521163,4021.88521163
4021.88518863,730.03343865,4027.57670571,4029.99994896,1547010900,0.18125873,4029.999951,4021.88518863
4021.88518861,399.35952481,4021.88518861,4021.88518861,1547011200,0.0992966,4021.88518861,4021.88518861
4029.99988698,379.22730146,4029.99988695,4029.99988693,1547011500,0.09410107,4029.99988698,4029.99988692
4029.99988693,0,4029.99988693,4029.99988693,1547011800,0,4029.99988693,4029.99988693
4029.99988693,0,4029.99988693,4029.99988693,1547012100,0,4029.99988693,4029.99988693
4029.99988693,0,4029.99988693,4029.99988693,1547012400,0,4029.99988693,4029.99988693
4029.99988693,0,4029.99988693,4029.99988693,1547012700,0,4029.99988693,4029.99988693
4029.99988693,0,4029.99988693,4029.99988693,1547013000,0,4029.99988693,4029.99988693
4029.99988693,0,4029.99988693,4029.99988693,1547013300,0,4029.99988693,4029.99988693
4014.00000902,298.76519173,4014.00000901,4014.00000901,1547013600,0.07443079,4014.00000902,4014.00000901
4014.00000901,0,4014.00000901,4014.00000901,1547013900,0,4014.00000901,4014.00000901
4014,470.12863247,4013.12763804,4013,1547014200,0.11714769,4014,4013
4012.00000201,320.96000016,4012.00000201,4012.00000201,1547014500,0.08,4012.00000201,4012.00000201
4012.000002,122.17054859,4011.94378245,4008.21000109,1547014800,0.03045171,4012.000002,4008.21000109
4012.00000194,5576.05265693,4011.97853301,4012.00000197,1547015100,1.38985107,4012.000002,4010.10500155
4012.000002,322.70941527,4015.63020443,4015.63034402,1547015400,0.08036333,4015.63034402,4012.000002
4008.21002267,340.46437474,4008.21003508,4008.21003517,1547015700,0.08494175,4008.21003517,4008.21002267
4008.21003517,0,4008.21003517,4008.21003517,1547016000,0,4008.21003517,4008.21003517
4008.21003517,0,4008.21003517,4008.21003517,1547016300,0,4008.21003517,4008.21003517
4019.21014113,2.00498297,4019.21014113,4019.21014113,1547016600,0.00049885,4019.21014113,4019.21014113
4019.21014113,0,4019.21014113,4019.21014113,1547016900,0,4019.21014113,4019.21014113
4019.21014113,0,4019.21014113,4019.21014113,1547017200,0,4019.21014113,4019.21014113
4019.21014113,0,4019.21014113,4019.21014113,1547017500,0,4019.21014113,4019.21014113
4019.21014113,0,4019.21014113,4019.21014113,1547017800,0,4019.21014113,4019.21014113
4019.21014113,0,4019.21014113,4019.21014113,1547018100,0,4019.21014113,4019.21014113
4015.99,7785.19958491,4015.99495215,4016,1547018400,1.93854815,4016,4015.99
4016,0,4016,4016,1547018700,0,4016,4016
4016,0,4016,4016,1547019000,0,4016,4016
4016,0,4016,4016,1547019300,0,4016,4016
4016,0,4016,4016,1547019600,0,4016,4016
4021.99999894,20.29835025,4021.99999894,4021.99999894,1547019900,0.00504683,4021.99999894,4021.99999894
4020,915.81004204,4020.93233694,4019.99999997,1547020200,0.22776062,4021.99999891,4019.99999997
4019.99999997,220.97505943,4018.23903505,4016.12636952,1547020500,0.05499301,4019.99999997,4016.12636952
4016.12636952,0,4016.12636952,4016.12636952,1547020800,0,4016.12636952,4016.12636952
4016.12636952,0,4016.12636952,4016.12636952,1547021100,0,4016.12636952,4016.12636952
4008.22000001,342.32124514,4008.21645255,4008.210001,1547021400,0.08540488,4008.22000001,4008.210001
4017.99997448,4017.99997448,4017.99997448,4017.99997448,1547021700,1,4017.99997448,4017.99997448
4017.99997448,0,4017.99997448,4017.99997448,1547022000,0,4017.99997448,4017.99997448
4004.51046293,199.61507557,4004.51046293,4004.51046293,1547022300,0.04984756,4004.51046293,4004.51046293
4004.51046293,0,4004.51046293,4004.51046293,1547022600,0,4004.51046293,4004.51046293
4009.5628433,26.64426681,4009.5628433,4009.5628433,1547022900,0.00664518,4009.5628433,4009.5628433
4009.5628433,0,4009.5628433,4009.5628433,1547023200,0,4009.5628433,4009.5628433
4009.5628433,0,4009.5628433,4009.5628433,1547023500,0,4009.5628433,4009.5628433
4025.65998397,4025.65998397,4025.65998397,4025.65998397,1547023800,1,4025.65998397,4025.65998397
4025.65998397,0,4025.65998397,4025.65998397,1547024100,0,4025.65998397,4025.65998397
4025.65998397,0,4025.65998397,4025.65998397,1547024400,0,4025.65998397,4025.65998397
4025.65998397,0,4025.65998397,4025.65998397,1547024700,0,4025.65998397,4025.65998397
4025.65998397,0,4025.65998397,4025.65998397,1547025000,0,4025.65998397,4025.65998397
4025.65998397,0,4025.65998397,4025.65998397,1547025300,0,4025.65998397,4025.65998397
4025.65998397,0,4025.65998397,4025.65998397,1547025600,0,4025.65998397,4025.65998397
4023.40999891,20.11704999,4023.40999891,4023.40999891,1547025900,0.005,4023.40999891,4023.40999891
4023.40999895,6.96196104,4025.30198422,4025.65,1547026200,0.00172955,4025.65,4023.40999895
4023.40999895,42.77271076,4023.40999895,4023.40999895,1547026500,0.01063096,4023.40999895,4023.40999895
4020,1199.9989842,4020,4020,1547026800,0.29850721,4020,4020
4020,0,4020,4020,1547027100,0,4020,4020
4020,0,4020,4020,1547027400,0,4020,4020
4015.50000001,200.30533594,4008.47653024,4008.43852268,1547027700,0.04997044,4015.50000001,4008.43852268
4015,998.73928,4015,4015,1547028000,0.248752,4015,4015
4003.81000001,4.74979987,4003.81000001,4003.81000001,1547028300,0.00118632,4003.81000001,4003.81000001
4003.81000001,0,4003.81000001,4003.81000001,1547028600,0,4003.81000001,4003.81000001
4003.81000001,0,4003.81000001,4003.81000001,1547028900,0,4003.81000001,4003.81000001
4003.81000001,0,4003.81000001,4003.81000001,1547029200,0,4003.81000001,4003.81000001
4003.81000001,0,4003.81000001,4003.81000001,1547029500,0,4003.81000001,4003.81000001
4015,10352.36213083,4025.32755864,4025.65,1547029800,2.57180614,4025.65,4015
4019.97999599,403.33150736,4019.97999599,4019.97999599,1547030100,0.10033172,4019.97999599,4019.97999599
4020.00000001,1958.77340863,4024.47254538,4025.4799998,1547030400,0.48671556,4026,4020.00000001
4020.00000001,2117.8613034,4020,4020,1547030700,0.52683117,4020.00000001,4020
4025.47999899,16101.91999632,4025.47999908,4025.47999909,1547031000,4,4025.47999909,4025.47999899
4020,1145.64734748,4020.36315224,4025.47999794,1547031300,0.28496116,4025.47999794,4020
4020,439.89306484,4020.01489818,4025.47999775,1547031600,0.10942573,4025.47999775,4020
4020.00000001,502.5,4020.00000001,4020.00000001,1547031900,0.125,4020.00000001,4020.00000001
4024.99999922,222.81233258,4025.05317066,4025.47999908,1547032200,0.05535637,4025.47999908,4024.99999922
4024.9999991,22974.59934248,4029.91867702,4030,1547032500,5.70100818,4030,4024.9999991
4020.0000038,622.24632674,4022.40046991,4020.00000385,1547032800,0.15469527,4029.99999178,4020.0000038
4034.10753422,6189.86276935,4042.94270505,4038.34579994,1547033100,1.53102906,4046.13199993,4034.10753422
4038.34579379,19663.11164903,4045.34126575,4029.4083191,1547033400,4.86068056,4045.6649148,4029.4083191
4029.4083191,0,4029.4083191,4029.4083191,1547033700,0,4029.4083191,4029.4083191
4029.40831932,1428.03302321,4028.71693075,4024.45494423,1547034000,0.35446348,4029.40831932,4024.45494423
4024.45494423,0,4024.45494423,4024.45494423,1547034300,0,4024.45494423,4024.45494423
4024.45494423,0,4024.45494423,4024.45494423,1547034600,0,4024.45494423,4024.45494423
4028.00000526,941.36112222,4028.00000181,4028.00000002,1547034900,0.23370435,4028.00000526,4028.00000002
4020.00000301,1996.88804789,4020.000003,4020.000003,1547035200,0.49673832,4020.00000301,4020.000003
4033.28670889,225.32781898,4022.18908565,4020.00000404,1547035500,0.05602119,4033.28670889,4020.00000404
4020.00002,1050.27943527,4020.00001712,4020,1547035800,0.26126354,4020.000024,4020
4015.12000102,4022.40997334,4015.12000102,4015.12000102,1547036100,1.00181563,4015.12000102,4015.12000102
4015.12000102,0,4015.12000102,4015.12000102,1547036400,0,4015.12000102,4015.12000102
4015.12000102,0,4015.12000102,4015.12000102,1547036700,0,4015.12000102,4015.12000102
4021.99999994,2485.71978683,4009.82460804,4004.67346135,1547037000,0.61990736,4021.99999994,4000.33570819
4004.67346135,78733.57710738,4009.3796475,4007.00000017,1547037300,19.63734643,4017.72390588,4000
4007.00000017,0,4007.00000017,4007.00000017,1547037600,0,4007.00000017,4007.00000017
4010.00000001,1964.35960992,4010.00580695,4017.72384999,1547037900,0.48986453,4017.72384999,4010
4017.72384999,0,4017.72384999,4017.72384999,1547038200,0,4017.72384999,4017.72384999
4017.72378932,160.25787335,4015.30560173,4017.72377558,1547038500,0.03991175,4017.72378932,4007.00000204
4024.94993398,4176.09712383,4005.18790572,4005.00000002,1547038800,1.04267196,4024.94993398,4005.00000002
4024.94988898,4859.1189244,4013.16736334,4004,1547039100,1.21079399,4024.94988898,4004
4008.00000002,89.94748534,4005.66666668,4004.00000002,1547039400,0.02245506,4008.00000002,4004.00000002
4002.00000002,1801.8487439,4001.47117244,4000,1547039700,0.45029657,4003,4000
4001.99999873,303.73201907,3998.5052811,3996.68009527,1547040000,0.07596139,4001.99999873,3996.68009527
4001.99999973,77.80900505,4001.99999973,4001.99999973,1547040300,0.01944253,4001.99999973,4001.99999973
3997,998.79523755,3996.48172508,3995.00005002,1547040600,0.24991863,3997,3995.00005002
3996,13236.91313297,3996.18278353,3999.00005048,1547040900,3.31238931,4000.50283546,3996
4006,2612.49823804,4006,4006.00000001,1547041200,0.65214634,4006.00000001,4006
4008,116.19989592,4008,4008,1547041500,0.02899199,4008,4008
4009.99995838,377.56459072,4002.97060494,4000.00005114,1547041800,0.0943211,4009.99995838,4000.00005114
3995.00010308,41091.62794114,4010.40137455,4012,1547042100,10.24626318,4012,3995.00010308
4012,60122.20175269,4012.03790126,4012,1547042400,14.98545209,4019.55997494,4012
4012,4450.09840966,4011.06565417,4006.99995333,1547042700,1.10945539,4012,4006.99995333
4006.99995333,7804.96898404,4006.99995334,4006.99995333,1547043000,1.94783356,4006.999954,4006.99995333
4007.00002638,277.38520746,4006.82565303,3995.00010802,1547043300,0.06922817,4007.00002638,3995.00010802
3995.00010802,0,3995.00010802,3995.00010802,1547043600,0,3995.00010802,3995.00010802
3995.00010802,0,3995.00010802,3995.00010802,1547043900,0,3995.00010802,3995.00010802
3995,300.4053833,3995,3995,1547044200,0.07519534,3995,3995
